rank,symbol,name,scan_theme,trade_group,parent_group,in_execution_pool,execution_theme,scan_rank_60d_dollar_volume,median_dollar_volume_60d,eligible,scan_score,mom20_pct,mom63_skip5_pct,mom126_skip5_pct,dollar_volume20,dollar_accel20_60_pct,obs
627,TSN,"Tyson Foods, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,576.0,164745297.30148315,True,-0.04669334850468615,-16.626575641516617,-8.831721280448212,0.3214191165379576,215032019.85588074,25.49900074901914,420
628,CCJ,Cameco Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,271.0,369190565.24314886,True,-0.0468191634157224,2.374544607205342,-14.163054118675255,6.008998043782721,326997939.1620636,-2.857004205551228,420
629,AVY,Avery Dennison Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,772.0,106980285.1989746,True,-0.04819062209969033,0.22737830653665192,-7.1691684115841925,-7.7502998782044035,104868756.38122559,2.9916288348762476,420
630,BKNG,Booking Holdings Inc. - Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,67.0,1232978947.7653503,True,-0.048505464314990865,9.448870416955302,-3.0338786126571593,-21.10721525615751,1179030444.2199707,-0.9827132515504822,420
631,MKL,Markel Group Inc. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,763.0,108586787.60681152,True,-0.04895221707065045,-0.6155139113591779,-6.041580005356206,-11.519828679210631,132198007.91625975,8.265492474197412,420
632,LMT,Lockheed Martin Corporation Common Stock,space_ev_defense,aerospace_defense,us_industrial,True,space_ev_defense,125.0,736766169.5770264,True,-0.0503151575257251,-2.2273702233618575,-15.95362064972714,18.13738045578488,558218826.6662598,-19.412575294691447,420
633,ELF,"e.l.f. Beauty, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,610.0,155923811.22436523,True,-0.051324058322838616,26.577278002975934,-16.395702983831107,-21.622317566114692,225179371.03271484,23.3578430137362,420
634,HAS,"Hasbro, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,633.0,147165638.63182068,True,-0.051611389012611336,-4.356659906127447,-11.923040578816835,5.619275056619366,143370863.63182068,-3.2925742372291067,420
635,PAYC,"Paycom Software, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,691.0,129454872.90992735,True,-0.05169581083708166,-9.268961612428583,4.723465823238038,-18.277720759550675,108153370.61920166,-8.719181917918972,420
636,GPC,Genuine Parts Company Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,519.0,187854997.01690677,True,-0.05262607391209173,14.45719232500755,-4.438837403211105,-18.44091180949643,146468944.13757324,-15.463410723915782,420
637,TEM,"Tempus AI, Inc. - Class A Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,410.0,242741816.2460327,True,-0.05281901158392964,10.810808563645956,0.12114147944637388,-34.646808187181186,321907687.58945465,11.631255099222738,420
638,RUN,Sunrun Inc. - Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,775.0,106392648.55408669,True,-0.053131707333798815,-1.2417759520111593,4.845446205240744,-29.77056742391713,108521679.66661453,1.97375520643297,420
639,FICO,Fair Isaac Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,275.0,361099982.3730469,True,-0.0539229418164509,-10.871950946036746,8.389568626181564,-32.32991940539562,393185208.69140625,10.892699771294613,420
640,LYFT,"Lyft, Inc. - Class A Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,514.0,190501517.84648892,True,-0.054716645905867195,6.96628707810627,5.868727722591083,-37.05234340716383,179703940.25769234,-2.4276362958300157,420
641,LHX,"L3Harris Technologies, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,224.0,441857760.8062744,True,-0.05880862149481152,-4.635286060223532,-12.772435126697236,12.938466277515094,294823300.1144409,-24.408256998014632,420
642,BDX,"Becton, Dickinson and Company Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,243.0,418823003.57666016,True,-0.059886674685352415,-2.0210964834175504,-7.692788575876985,-0.10262086658769931,322364150.4562378,-20.97038096060163,420
643,STE,STERIS plc (Ireland) Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,598.0,158377792.71850586,True,-0.06005936887020786,-6.186044605657404,-2.4158251638154993,-19.249425425962542,170364810.5354309,11.307497143183042,420
644,SNAP,Snap Inc. Class A Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,439.0,227808094.09148693,True,-0.06088329023162011,-17.081851560419935,14.623651922417679,-32.70202181361399,220215464.75057602,-10.770966227624811,420
645,GPN,Global Payments Inc. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,469.0,212856646.6140747,True,-0.06200238080006866,-5.51003333306026,-7.334749317177314,-15.349376422945216,279711664.56489563,20.397498850712804,420
646,IDXX,"IDEXX Laboratories, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,320.0,309642933.38623047,True,-0.062287048992623474,1.5372682363720358,-2.3283990680334488,-20.191403442768387,323486546.7224121,-4.405281052296061,420
647,PSKY,Paramount Skydance Corporation - Class B Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,784.0,104850588.04779053,True,-0.0625492175797264,-1.8756222301198222,7.08046534230431,-28.045822585209113,75645302.87772655,-20.545510696833368,420
648,VRSK,"Verisk Analytics, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,306.0,320801348.147583,True,-0.06277401535729686,1.8399152245802908,-8.117391799045603,-15.594039224902556,375782187.1307373,9.059515351504178,420
649,B,Barrick Mining Corporation Common Shares,materials_mining,materials_mining,us_energy_materials,False,,188.0,515187389.71710205,True,-0.06402909410449512,-1.4655556772042777,-12.115088786239536,-3.6203885469785257,538463959.3288422,2.4708881554376783,420
650,TAP,Molson Coors Beverage Company Class B Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,708.0,124567215.55271149,True,-0.06405710145254725,-7.857803853004974,-6.317231422035174,-8.55502842539787,134379320.98884583,1.4736187161156655,420
651,BBAI,"BigBear.ai, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,665.0,139275375.0,True,-0.06562185816372557,-3.921564960883006,2.729519874701869,-38.30104555962277,184769581.21945858,25.69104622093896,420
652,CME,CME Group Inc. - Class A Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,153.0,626941674.1165161,True,-0.0661218177839124,-15.076516948343121,-15.749223747910435,-0.16100001766421457,929758261.9483948,35.30522302253134,420
653,NEM,Newmont Corporation,us_unclassified,us_unclassified_stock,us_unclassified,False,,95.0,915523078.365326,True,-0.0663777252109135,-3.3522660346230526,-14.753674461715505,3.929749092759849,819402839.050293,-3.1060307958472255,420
654,SOFI,"SoFi Technologies, Inc.  - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,79.0,1013522577.4546624,True,-0.06675367925916188,14.149141659662012,-5.819212668070273,-37.86805768282946,1309246889.5663261,25.804638634903966,420
655,ICE,Intercontinental Exchange Inc. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,210.0,468841355.46035767,True,-0.06748872572432599,-11.741049028905692,-12.418491536786203,-11.823693445202565,667694561.1358643,41.43581786202972,420
656,MDT,Medtronic plc. Ordinary Shares,medical_device,medical_device,us_healthcare,False,,126.0,736231243.4822083,True,-0.0685689813327785,1.522706063694268,-7.317612059803258,-18.107459607952315,816465076.5094757,6.583509828828404,420
657,AZO,"AutoZone, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,128.0,730270713.8671875,True,-0.06905012795525726,-10.378553758723507,-14.737413072774007,-11.872382227739465,1256608507.2509766,47.70629395902144,420
658,DG,Dollar General Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,257.0,383604403.188324,True,-0.06939553755685775,8.450431398827352,-15.496727457096748,-8.099288128107885,388118878.72314453,3.6870935226926305,420
659,CG,The Carlyle Group Inc. - Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,606.0,156623389.286232,True,-0.06971480691263338,-1.1473973108235946,-0.9554351340138156,-21.63874882233494,130401072.82810211,-9.023682132086662,420
660,MCD,McDonald's Corporation Common Stock,consumer_brand,consumer_brand,us_consumer,False,,83.0,981980546.8017578,True,-0.06997957883430225,-0.5922873397723682,-12.083607855861988,-7.860364459046865,1176882261.8301392,5.232142344238588,420
661,AXON,"Axon Enterprise, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,242.0,421249808.7890625,True,-0.07075084216269165,6.264429099020652,-10.652779803693857,-18.3755616428812,474279590.88134766,10.596712863092407,420
662,MELI,"MercadoLibre, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,117.0,768442583.3312988,True,-0.07106946408712897,-0.9720159418864838,-4.1666666666666625,-22.390188617958895,830728896.697998,5.60003934154123,420
663,CPRT,"Copart, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,401.0,249387461.5091324,True,-0.07120516033858455,-8.504846535795462,-8.56638695964259,-19.198749803385283,340397595.01342773,32.350148559861246,420
664,GME,GameStop Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,647.0,143736718.15166473,True,-0.07128706327595387,-4.567622235676572,-9.20998760496663,-4.0242331484803495,126365770.18203735,-10.646291711050015,420
665,SYK,Stryker Corporation Common Stock,medical_device,medical_device,us_healthcare,False,,115.0,782558573.6709595,True,-0.07308471785874268,-4.258298191936194,-9.116860539031324,-12.026314774689794,800544692.6757812,6.523537887495157,420
666,GAP,"Gap, Inc. (The) Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,558.0,172148327.5505066,True,-0.07312253772903182,-5.156949138451427,-4.817146330523137,-15.292886403068717,151846097.00698853,-2.8992649571030538,420
667,AHR,"American Healthcare REIT, Inc. Common Stock",reit_infrastructure,reit_infrastructure,us_defensive_assets,False,,731.0,117877743.81065369,True,-0.07388055441189649,-9.984519769624178,-10.225775189735076,-4.842905991570412,110312222.23262787,4.211738460085734,420
668,AU,AngloGold Ashanti PLC Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,398.0,251721297.0153809,True,-0.07509296496156122,-2.0797416397705604,-19.219184731311113,5.274476172874798,247735716.3799286,2.36665917669292,420
669,CDE,"Coeur Mining, Inc. Common Stock",materials_mining,materials_mining,us_energy_materials,False,,267.0,371938502.6483537,True,-0.07554909735533251,-1.1299273176589963,-24.304213441774316,2.1681214402763826,503255668.67313385,30.659414167278953,420
670,CPNG,"Coupang, Inc. Class A Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,259.0,380426385.3200913,True,-0.07864557615329722,15.236876644546339,-6.957933397117378,-35.94504342918757,404517086.60526276,12.053979417607241,420
671,MSFT,Microsoft Corporation - Common Stock,software_platform,cloud_platform,us_technology,True,software_platform,5.0,12695922190.809631,True,-0.0786711858537932,-9.698917194329393,-2.656288135891194,-20.312526964778776,13935407236.924744,3.4612625583229084,420
672,JOBY,"Joby Aviation, Inc. Common Stock",space_ev_defense,us_unclassified_stock,us_unclassified,True,space_ev_defense,441.0,227264692.14291573,True,-0.07998295087186588,-0.6951310520912801,-3.9014386383018684,-39.37823891802928,348955264.5778656,37.409382399748296,420
673,WLK,Westlake Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,710.0,123808440.04974364,True,-0.08005423576253479,-8.743289061338011,-23.135906881355982,28.918856535411663,75047215.45028687,-30.753218012285988,420
674,HSY,The Hershey Company Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,294.0,340686126.1001587,True,-0.08065997275496527,-9.542020438334408,-15.43838644448976,2.599216866484255,351601688.8381958,1.3987649556968407,420
675,MCK,McKesson Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,131.0,706463800.9399414,True,-0.08072729727715505,-0.5366496836108237,-16.643015941812223,-0.9013397003233337,677315167.3553467,-2.507076920970075,420
676,RRC,Range Resources Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,664.0,139309638.77105713,True,-0.08126843632815818,-13.52186833130572,-11.40721034808353,1.446413836953342,112993475.40683746,-6.508287691554204,420
677,META,"Meta Platforms, Inc. - Class A Common Stock",software_platform,mega_cap_platform,us_technology,True,software_platform,10.0,8391524068.322754,True,-0.08216798691985336,-4.601201032592261,-10.935812463619932,-13.411255017257663,10771656617.834473,9.773708774765023,420
678,SSNC,"SS&C Technologies Holdings, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,545.0,178582218.85375977,True,-0.08345161938307526,-2.648807827577493,-5.285233440602144,-21.233000850317886,170255433.3732605,-1.2879511194158977,420
679,VLTO,Veralto Corp Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,608.0,156590604.73692322,True,-0.08513406783272824,-2.517700123996469,-7.792902180180006,-15.789672544374344,160194809.70916748,-5.5564264129894125,420
680,DASH,"DoorDash, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,144.0,662121232.8918457,True,-0.08624083723314006,7.920121523494195,-4.426586498985707,-32.78403728613961,710540144.9272156,-0.20134781934373347,420
681,FNV,Franco-Nevada Corporation,us_unclassified,us_unclassified_stock,us_unclassified,False,,520.0,187377149.19433597,True,-0.08627390746017839,-2.633335348052701,-21.096772803753574,2.623987380469872,200099923.4451294,7.368272401643394,420
682,FISV,"Fiserv, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,278.0,355582087.178421,True,-0.088477907656756,-15.156885765268779,-5.368286673650635,-19.861044997757038,378139723.8954544,15.645766399602001,421
683,ROP,"Roper Technologies, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,241.0,422632351.4297485,True,-0.08859393578855257,2.2097099394446262,-3.812749390284953,-24.14637158480971,340479993.1427002,-15.490054449135249,420
684,T,AT&T Inc.,us_unclassified,us_unclassified_stock,us_unclassified,False,,93.0,940560094.1067696,True,-0.08896282939630829,-11.712795990972024,-15.148883908105748,-4.066936142578214,1069744973.5258102,12.800080528557167,420
685,ALLE,Allegion plc Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,689.0,130479718.62182616,True,-0.08945958116047699,3.3423654345986487,-8.354391616970592,-15.127865312409828,104394257.0968628,-20.729886472282068,420
686,TMUS,"T-Mobile US, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,81.0,1003575862.6693728,True,-0.09076273331211715,-4.464664140546438,-13.318089491657458,-7.269186861813659,962450058.7768555,-3.729035164031569,420
687,DNN,Denison Mines Corp Ordinary Shares (Canada),us_unclassified,us_unclassified_stock,us_unclassified,False,,773.0,106710407.64480828,True,-0.09265663338746721,5.67822788663972,-25.18703668910932,9.489050713806947,76215870.20561695,-14.394050844272066,420
688,GEHC,GE HealthCare Technologies Inc. - Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,386.0,259019619.417572,True,-0.09300436692731091,-4.154998280240019,-8.230654152700312,-22.236512071729486,284656383.44802856,7.9348534996442455,420
689,LVS,Las Vegas Sands Corp. Common Stock,energy_oil_gas,energy_oil_gas,us_energy_materials,False,,487.0,201156641.4937973,True,-0.09336946479333354,-1.8137801905580453,-5.17050621611671,-22.971448981933186,188648214.1845703,-9.046003984859286,420
690,TRU,TransUnion Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,605.0,156804912.04795837,True,-0.09521126887798646,-6.281737722159209,-5.576321903861736,-18.962214808009982,127456959.22737122,-10.148807846265273,420
691,TPL,Texas Pacific Land Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,548.0,176923884.4543457,True,-0.09702396587762922,-11.780491782361368,-30.137813437358208,26.00987336695635,146965846.47979736,-2.8675052621854324,420
692,FLUT,Flutter Entertainment plc Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,339.0,292988175.39253235,True,-0.09751141385054389,5.250647887395021,4.993844720383711,-48.70370229085287,253218877.80952454,-8.72575513992846,420
693,IAG,Iamgold Corporation Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,709.0,124400056.1351776,True,-0.09869164181190579,1.5643700866695864,-24.50888670161332,6.324104513656281,97415838.25149536,-7.340653112125716,420
694,NOC,Northrop Grumman Corporation Common Stock,space_ev_defense,us_unclassified_stock,us_unclassified,True,space_ev_defense,223.0,442864510.47058105,True,-0.0987618544884746,-5.55444588793349,-24.959930912479333,0.6646264978782845,542094095.5596924,23.005160148853655,420
695,MNDY,monday.com Ltd. - Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,768.0,108192974.9595642,True,-0.09907066469330048,-9.627293240279467,8.154389576907683,-51.03070302072579,125080018.38912964,11.065926242988343,420
696,XYL,Xylem Inc. Common Stock New,us_unclassified,us_unclassified_stock,us_unclassified,False,,407.0,245167620.7824707,True,-0.10124943924897342,2.9569367142365355,-9.14013822540991,-20.102430130302107,188192196.36729813,-15.776615337346634,420
697,UAMY,United States Antimony Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,741.0,114421009.0043068,True,-0.1014338649566681,-5.762305203718798,-24.27686267957252,13.819873580400621,79864461.96961403,-15.213056442155715,420
698,BRO,"Brown & Brown, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,517.0,189265000.1743317,True,-0.10347262897755634,2.9078846597094588,-11.122328288676197,-23.142558261002243,175438506.11991882,-1.3815253454267706,420
699,ALC,Alcon Inc. Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,724.0,119552715.46020508,True,-0.10362761963791407,-3.864444888963281,-14.859065641230185,-15.043051511734106,132535797.08251953,8.574694304883579,420
700,TOST,"Toast, Inc. Class A Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,383.0,260786292.5998688,True,-0.10439501599891458,5.746141381319569,-10.543477562289617,-28.600349257689516,263599847.37243652,3.059223412973333,420
701,RKT,"Rocket Companies, Inc. Class A Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,298.0,332978065.27614594,True,-0.10493859433588812,5.796037822597122,-7.887514571659626,-29.278565207770946,295981340.3664589,-7.840441389186681,420
702,PATH,"UiPath, Inc. Class A Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,318.0,309814666.23339653,True,-0.10544018141060552,-4.642525336566439,-6.332456238133077,-43.88830413388182,473893935.1866722,42.06168266883075,420
703,WDAY,"Workday, Inc. - Class A Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,160.0,586301063.4490967,True,-0.10634370663853564,-7.645525834066181,-2.6912185975678127,-41.2688419440734,729016549.0058899,24.22993357883536,420
704,ACHR,Archer Aviation Inc. Class A Common Stock,space_ev_defense,us_unclassified_stock,us_unclassified,True,space_ev_defense,574.0,165633337.59555817,True,-0.10744334112075027,-3.6332185211795265,-13.821136446369199,-38.58632537135005,325651348.14066887,58.48402335864531,420
705,REGN,"Regeneron Pharmaceuticals, Inc. - Common Stock",biotech,biotech,us_healthcare,False,,196.0,491338698.6022949,True,-0.10750996654594888,-6.128417681257769,-17.976816357006975,-11.471608981244085,639378231.3140869,14.32156487620826,420
706,CACI,"CACI International, Inc. Class A Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,635.0,146891747.51586914,True,-0.10805370773636082,-5.37420422340098,-14.235349440538469,-10.823336999441334,135077324.97558594,-6.18788430853241,420
707,EOSE,"Eos Energy Enterprises, Inc. - Common Stock",energy_oil_gas,energy_oil_gas,us_energy_materials,False,,687.0,131782677.19051838,True,-0.10833551197641944,7.594936029714394,1.307188320294328,-58.528428840362004,176064913.26203346,16.91334062373229,420
708,QXO,"QXO, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,431.0,230246220.80450055,True,-0.11009227983469401,3.0760342468164614,-14.97435936560998,-20.859191790407618,279459771.14580727,3.2882482929370127,420
709,ROL,"Rollins, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,654.0,142421433.5723877,True,-0.11058750108870856,-15.599777176423702,-15.073761396026896,-18.369746438667057,212626200.63552856,34.36834564292752,420
710,PYPL,"PayPal Holdings, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,143.0,663516204.2362213,True,-0.11152734187983528,-4.202820683868835,-7.033360885835293,-31.9432960002498,710669230.869484,8.386663474785717,420
711,XP,XP Inc. - Class A Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,786.0,103411824.14369585,True,-0.11255470350320779,-13.510459418706144,-13.344407080171283,-12.472033819383688,102597141.95866585,5.696131743434507,420
712,WPM,Wheaton Precious Metals Corp Common Shares (Canada),us_unclassified,us_unclassified_stock,us_unclassified,False,,314.0,311783221.68807983,True,-0.11274895113024759,-3.4651256654256612,-22.454501944128868,3.4200119986659505,248737591.47453308,-13.323471047481238,420
713,CAG,"ConAgra Brands, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,489.0,200486171.6373444,True,-0.11353071479779418,-4.069770423704466,-14.723832158524752,-17.86676771898046,205434079.37688828,5.53299006042729,420
714,DOCU,"DocuSign, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,568.0,166853657.56206512,True,-0.11496961156973791,-12.587971806065479,-4.152324277503472,-35.79766590442356,201330280.93719482,18.385956052217555,420
715,PRAX,"Praxis Precision Medicines, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,730.0,117929927.43988036,True,-0.11505241103903005,-15.881526211782793,-18.258232614023704,-3.9321306951051405,128507482.31201172,8.703014885405057,420
716,NU,Nu Holdings Ltd. Class A Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,146.0,653148572.2322464,True,-0.11672861111995234,-0.6254880683710717,-13.4574092949589,-27.5179860228397,715935239.0517235,13.875671901204111,420
717,GIS,"General Mills, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,307.0,319695011.28959656,True,-0.11791843711900242,-0.5948862858224935,-12.713601951750686,-23.586287142580098,308391693.3708191,-0.551737908029104,420
718,MKC,"McCormick & Company, Incorporated Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,512.0,190834318.59817505,True,-0.11859519830304821,-0.1284825959545377,-13.348187847722537,-21.208065951186462,177312603.1677246,-5.251222918421561,420
719,OPEN,Opendoor Technologies Inc  - Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,589.0,163147629.24342155,True,-0.12053834345158036,1.5909021206140128,-7.644635345691164,-39.67611494954664,180275902.3795128,9.870998736668458,420
720,EFX,"Equifax, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,389.0,258648121.6621399,True,-0.12185448524891405,-6.308185559268176,-12.238413116848424,-23.183220795387626,283927985.72387695,3.7927968839092774,420
721,RGLD,"Royal Gold, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,485.0,202244967.96875,True,-0.12212265844506585,-3.7070192072378827,-24.04912268457092,1.1012569051961796,150199456.7199707,-9.240710213011372,420
722,OTIS,Otis Worldwide Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,362.0,276855899.6810913,True,-0.1227015884311396,2.806229962401119,-14.613441969269092,-18.613647821472888,221630162.28866577,-16.019439940548697,420
723,AR,Antero Resources Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,501.0,195211837.70751956,True,-0.1235664932124746,-12.53290779069063,-15.192063160422432,-8.380180405058546,163285191.91589355,-9.185942396546054,420
724,UUUU,Energy Fuels Inc Ordinary Shares (Canada),energy_oil_gas,energy_oil_gas,us_energy_materials,False,,524.0,186410316.18146896,True,-0.12399982137306013,-1.3110918456529896,-23.91523634763709,-2.0779201477328035,157503826.14188194,-8.564273748055228,420
725,EGO,Eldorado Gold Corporation Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,774.0,106638130.01174928,True,-0.12486287596803249,3.345840244341036,-22.797528209794603,-7.232849994438551,81331869.2896843,-10.883554526542461,420
726,NFLX,"Netflix, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,18.0,3186438834.692383,True,-0.12996969398121824,-12.15801967273542,-13.82674292555861,-15.965259629379137,2976140284.6466064,-3.52016239728582,420
727,ALNY,"Alnylam Pharmaceuticals, Inc. - Common Stock",biotech,biotech,us_healthcare,False,,299.0,329854824.62768555,True,-0.13059356202038536,-6.831283133854971,-8.775965505700679,-30.302733411041526,316639512.9272461,-1.6823174494185356,420
728,CMCSA,Comcast Corporation - Class A Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,113.0,789819333.2350731,True,-0.13078956055219504,-9.847262613474028,-19.599729303197567,-2.2892987697354816,659144968.4184076,-17.17300653651923,420
729,SHOP,Shopify Inc. - Class A Subordinate Voting Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,85.0,974764336.8095398,True,-0.1332151984643942,3.656791029209727,-12.44352633438216,-30.908748738255888,881790706.3418388,-7.261040172454225,420
730,OKLO,Oklo Inc. Class A common stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,139.0,679178326.7486572,True,-0.13335992192295745,-2.2531217974648188,-2.9031708974768256,-44.3279125945792,729220406.8197784,-4.969627802934118,420
731,VEEV,Veeva Systems Inc. Class A Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,297.0,334205703.5369873,True,-0.13457246796678957,-7.068382145700525,-10.642176530160185,-30.36637799493198,355668157.57063293,3.3700356976622547,420
732,RMD,ResMed Inc. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,409.0,243409417.6368713,True,-0.13521111381119424,-10.116265922898272,-16.97341062173846,-21.54426699987536,297446698.0270386,15.262433332113767,420
733,STLA,Stellantis N.V. Common Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,640.0,145970287.46783257,True,-0.13529699106581786,-15.803453174814008,0.43731388319701026,-41.01027665699274,137311560.12141228,-3.1323055480945494,420
734,NKE,"Nike, Inc. Common Stock",consumer_brand,consumer_brand,us_consumer,False,,98.0,901206627.0626068,True,-0.1371819550228746,2.2855898791995344,-15.093297288802454,-26.94606203583495,834352624.6873856,-6.468141892075252,420
735,PAAS,Pan American Silver Corp. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,333.0,299702991.4039612,True,-0.13724679311887591,-10.632868204196711,-22.286913964343704,-3.315667738862016,231909285.33744812,-7.400774523780795,420
736,AVAV,"AeroVironment, Inc. - Common Stock",space_ev_defense,us_unclassified_stock,us_unclassified,True,space_ev_defense,460.0,216511208.7432861,True,-0.13816356993168133,3.502780047719689,-13.304701619672743,-34.72745587492631,202020011.83929443,1.5206669487224156,420
737,HL,Hecla Mining Company Common Stock,materials_mining,materials_mining,us_energy_materials,False,,390.0,258212668.12725067,True,-0.14070175743642843,-7.079793474537166,-26.968015668222645,-11.785841603540115,325281011.8048668,24.27850402849807,420
738,ABT,Abbott Laboratories Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,75.0,1085424815.2160645,True,-0.14078865366750787,0.03395158364325468,-16.57810794265442,-25.221106621002342,1071871480.3272247,-3.2023045403436146,420
739,KGC,Kinross Gold Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,371.0,271388600.3168106,True,-0.14164555944777854,-6.683000813125761,-23.447740211215596,-7.375698077380233,227851477.734375,-4.325481677606269,420
740,AEM,Agnico Eagle Mines Limited Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,218.0,455221951.3442993,True,-0.14537954176626933,-6.449615845090262,-27.712614307197935,-4.9538989188658515,469669904.8400879,4.611201603466553,420
